1;102.279313;-3770908
1;102.278519;-3772770
1;102.274871;-3.773167
1;102.274592;-3.773338
1;102.273455;-3.773237
1;102.273219;-3.773794
1;102.272468;-3.773280
1;102.271846;-3.773666
1;102.270453;-3.772749
1;102.264788;-3.775189
1;102.265067;-3.776581
1;102.264981;-3.777181
1;102.265432;-3.777545
1;102.266526;-3.777844
1;102.267320;-3.777737
1;102.268071;-3.777780
1;102.268906;-3.776839
1;102.269442;-3.776560
1;102.269764;-3.776624
1;102.270086;-3.777053
1;102.270140;-3.777760
1;102.270344;-3.779954
1;102.271985;-3.780554
1;102.272554;-3.781003
1;102.274195;-3.783209 
1;102.274571;-3.783369
1;102.275225;-3.783391
1;102.276524;-3.782941
1;102.279270;-3.781785
1;102.287542;-3.781978
1;102.289356;-3.782598
3;102.279756;-3771138
3;102.288254;-3.771737
3;102.290314;-3.770967
3;102.290829;-3.769254
3;102.292202;-3.767541
3;102.295206;-3.765228
3;102.295206;-3.764029
3;102.297695;-3.758890
3;102.298554;-3.758548
3;102.300356;-3.749555
3;102.312029;-3.736279
3;102.315891;-3.734137
3;102.318209;-3.731396
3;102.327909;-3.730967
3;102.331428;-3.731909
3;102.328252;-3.737391
3;102.327651;-3.739790
3;102.325763;-3.742959
3;102.311514;-3.755379
3;102.308939;-3.755207
3;102.307566;-3.761374
3;102.304734;-3.767112
3;102.302330;-3.768568
3;102.301300;-3.771395
3;102.299155;-3.772679
3;102.298854;-3.773921
3;102.296665;-3.775977
3;102.29636;-3.780259
3;102.294348;-3.781415
3;102.292760;-3.779917
3;102.291859;-3.780388
3;102.290915;-3.782229
3;102.290099;-3.782657
3;102.289498;-3.782529
2;102.331523;-3.732161
2;102.332725;-3.742781
2;102.333326;-3.764536
2;102.331952;-3.765649
2;102.326889;-3.766591
2;102.322340;-3.772158
2;102.319937;-3.779096
2;102.320109;-3.783892
2;102.318650;-3.784663
2;102.316590;-3.782864
2;102.314100;-3.783036
2;102.314744;-3.787361
2;102.312169;-3.787404
2;102.310152;-3.785990
2;102.311139;-3.786290
2;102.312341;-3.785948
2;102.312727;-3.785177
2;102.312341;-3.783935
2;102.303972;-3.786290
2;102.302599;-3.783036
2;102.301526;-3.781494
2;102.299968;-3.780828
2;102.298561;-3.779551
2;102.298272;-3.779507
2;102.297521;-3.779833
2;102.297104;-3.780128
2;102.296444;-3.780416
2;102.296742;-3.776100
2;102.298426;-3.774763
2;102.299064;-3.773910
2;102.299409;-3.772815
2;102.300634;-3.771988
2;102.301603;-3.771670
2;102.302726;-3.768553
2;102.304846;-3.767329
2;102.308049;-3.761452
2;102.309127;-3.755424
2;102.311640;-3.755628
2;102.320304;-3.748295
2;102.321745;-3.746582
2;102.325969;-3.742966
2;102.327933;-3.739777
2;102.328571;-3.737301
2;102.330262;-3.733755
6;102.279267;-3.770849
6;102.288063;-3.771611
6;102.289088;-3.771375
6;102.290228;-3.770789
6;102.290745;-3.769162
6;102.292060;-3767649
6;102.291998;-3.767588
6;102.292480;-3.766984
6;102.294973;-3.765015
6;102.295024;-3.763934
6;102.297634;-3.758764
6;102.298474;-3758418
6;102.298666;-3.755543
6;102.300302;-3749519
6;102.306102;-3.742495
6;102.312008;-3.736330
6;102.315597;-3.734101
6;102.318191;-3.731152
6;102.317425;-3.731078
6;102.314160;-3.731453
6;102.308219;-3.733314
6;102.304106;-3735109
6;102301232;-3.737301
6;102.297326;-3.740220
6;102.294805;-3.740963
6;102.294525;-3.742853
6;102.290817;-3744699
6;102.288496;-3.747406
6;102.287147;-3.751392
6;102.286624;-3.753952
6;102.288665;-3759210
6;102.288606;-3.759879
6;102.288651;-3.761181
6;102.289144;-3.762380
6;102.288614;-3.763873
6;102.288547;-3.763873
6;102.288510;-3..763939
6;102.287766;-3..763932
6;102.287036;-3.763821
6;102.285820;-3..763343
6;102.284980;-3..763240
6;102.284272;-3..762909
6;102.282754;-3..763505
6;102.282710;-3..763954
6;102.281973;-3..763873
6;102.281435;-3..763137
6;102.280985;-3..763174
6;102.280897;-3..763468
6;102.280794;-3..763645
6;102.280668;-3..764255
6;102.280204;-3..764535
6;102.279953;-3..764322
5;102.279221;-3.770766
5;102.279952;-3.764364
5;102.280252;-3.764493
5;102.280681;-3.764193
5;102.280940;-3.763169
5;102.281427;-3.763151
5;102.280958;-3.763151
5;102.280669;-3.764232
5;102.280182;-3.764520
5;102.279947;-3.764322
5;102.279262;-3.770788
5;102.276662;-3.768556
5;102.276533;-3.768535
5;102.272393;-3.766122
5;102.271160;-3.765110
5;102.270943;-3.764561
5;102.270900;-3.763641
5;102.272409;-3.760848
5;102.270497;-3.755450
5;102.269610;-3.751862
5;102.269481;-3.747312
5;102.269974;-3.741249
5;102.271575;-3.736828
5;102.272804;-3.734867
5;102.274291;-3.731771
5;102.275406;-3.727228
5;102.277204;-3.729658
5;102.279002;-3.733300
5;102.281005;-3.735647
5;102.281703;-3.736706
5;102.282886;-3.736578
5;102.284699;-3.737448
5;102.285921;-3.738629
5;102.286793;-3.739818
5;102.288599;-3.741483
5;102.289615;-3.741673
5;102.290639;-3.741673
5;102.291535;-3.741536
5;102.292604;-3.741521
5;102.294797;-3.740968
5;102.294524;-3.742831
5;102.290829;-3.744701
5;102.288470;-3.747426
5;102.287142;-3.751411
5;102.286630;-3.753954
5;102.288663;-3.759215
5;102.288610;-3.759896
5;102.288655;-3.761168
5;102.289126;-3.762379
5;102288617;-3.763855
5;102.287032;-3.763818
5;102.285841;-3.763341
5;102.284976;-3.763250
5;102284270;-3.762917
5;102.282715;-3.763485
5;102.282730;-3.763954
5;102.281956;-3.763863
5;102.281440;-3.763151
5;102.280947;-3.763167
5;102.280894;-3.763469
5;102.280803;-3.763651
5;102.280682;-3.764249
5;102.280219;-3.764537
5;102.279946;-3.764332
4;102.250124;-3.738475
4;102.254921;-3.736846
4;102.262117;-3.731294
4;102.275336;-3.727219
4;102.274367;-3.731701
4;102.271559;-3.736845
4;102.269977;-3.741225
4;102.269569;-3.751869
4;102.270488;-3.755688
4;102.272428;-3.760832
4;102.270948;-3.763735
4;102.271101;-3.764957
4;102.269213;-3.765569
4;102.269449;-3.766049
4;102.269016;-3.766220
4;102.269214;-3.766499
4;102.269169;-3.766544
4;102.268258;-3.765986
4;102.263602;-3.766256
4;102.262745;-3.763969
4;102.262881;-3.763969
4;102.262240;-3.761926
4;102.262105;-3.761610
4;102.261708;-3.760773
4;102.261636;-3.760719
4;102.261293;-3.760143
4;102.260129;-3.759252
4;102.259750;-3.758856
4;102.257459;-3.753409
4;102.261634;-3.766394
4;102.262022;-3.766349
4;102.262004;-3.766169
4;102.262229;-3.764837
4;102.262193;-3.764621
4;102.262157;-3.764558
4;102.261833;-3.764414
4;102.261724;-3.764639
4;102.261652;-3.765179
7;102.262000;-3.766385
7;102.262075;-3.766910
7;102.262172;-3.767263
7;102.262461;-3.767969
7;102.263083;-3.770175
7;102.263545;-3.771898
7;102.263609;-3.772005
7;102.263631;-3.772177
7;102.263534;-3.772391
7;102.263652;-3.773494
7;102.263813;-3.774104
7;102.263877;-3.774232
7;102.263877;-3.774339
7;102.263899;-3.774374
7;102.264274;-3.775702
7;102.264419;-3.776055
7;102.264478;-3.776167
7;102.264478;-3.776194
7;102.264484;-3.776558
7;102.264532;-3.776719
7;102.264607;-3.776824
7;102.264478;-3.777277
7;102.264929;-3.777824
7;102.265766;-3.778241
7;102.265444;-3.778680
7;102.265594;-3.779312
7;102.265637;-3.779879
7;102.265100;-3.779933
7;102.265186;-3.780757
7;102.265133;-3.780800
7;102.264414;-3.780886
7;102.264328;-3.780821
7;102.264060;-3.781817
7;102.263529;-3.782149
7;102.263228;-3.781785
7;102.261426;-3.781507
7;102.261168;-3.780821
7;102.261791;-3.778980
7;102.262091;-3.777160
7;102.262263;-3.775790
7;102.262284;-3.771679
7;102.262027;-3.770095
7;102.262016;-3.769747
7;102.261919;-3.769361
7;102.261673;-3.767049
7;102.261640;-3.766406
7;102.263593;-3.766274
7;102.268024;-3.766006
7;102.267879;-3.766386
7;102.265883;-3.768120
7;102.265293;-3.768013
7;102.264660;-3.768131
7;102.264628;-3.768120
7;102.263856;-3.768173
7;102.263797;-3.767603
7;102.263813;-3.767255
8;102.265797;-3.778245
8;102.266236;-3.778373
8;102.266934;-3.778427
8;102.267524;-3.778448
8;102.268071;-3.778362
8;102.268565;-3.778116
8;102.269241;-3.777046
8;102.269369;-3.776960
8;102.269444;-3.776960
8;102.269616;-3.777163
8;102.269713;-3.777388
8;102.269777;-3.777634
8;102.269562;-3.778373
8;102.269552;-3.778662
8;102.269573;-3.779037
8;102.270029;-3.780217
8;102.270217;-3.780396
8;102.270678;-3.780514
8;102.271193;-3.780621
8;102.271622;-3.780771
8;102.271901;-3.780964
8;102.272298;-3.781285
8;102.272384;-3.781456
8;102.271322;-3.782388
8;102.270850;-3.781927
8;102.270657;-3.781917
8;102.270496;-3.781767
8;102.270142;-3.781874
8;102.270067;-3.782045
8;102.269766;-3.781938
8;102.269605;-3.781981
8;102.269316;-3.782495
8;102.269262;-3.782623
8;102.269090;-3.782794
8;102.268962;-3.782826
8;102.268586;-3.782709
8;102.268447;-3.782698
8;102.268318;-3.782666
8;102.268028;-3.782462
8;102.267481;-3.782441
8;102.267481;-3.782570
8;102.266934;-3.782805
8;102.266891;-3.783629
8;102.266827;-3.783865
8;102.266891;-3.784229
8;102.266859;-3.784218
8;102.266526;-3.784839
8;102.266526;-3.784882
8;102.266065;-3.785653
8;102.266108;-3.786124
8;102.266290;-3.786482
8;102.266440;-3.787023
8;102.266408;-3.787451
8;102.266505;-3.787580
8;102.266290;-3.788195
8;102.266054;-3.788452
8;102.265646;-3.788516
8;102.265646;-3.788795
8;102.265367;-3.788795
8;102.265131;-3.788602
8;102.264616;-3.788367
8;102.264692;-3.788136
8;102.264670;-3.788051
8;102.264713;-3.787741
8;102.265067;-3.786745
8;102.265153;-3.785503
8;102.265185;-3.783929
8;102.265325;-3.783437
8;102.265298;-3.783199
8;102.265314;-3.782000
8;102.265217;-3.781796
8;102.264418;-3.780900
8;102.265137;-3.780793
8;102.265191;-3.780750
8;102.265115;-3.779947
8;102.265652;-3.779883
8;102.265588;-3.779283
8;102.265470;-3.778684
9;102.272398;-3.781475
9;102.271326;-3.782428
9;102.271068;-3.782128
9;102.270843;-3.781946
9;102.270639;-3.781914
9;102.270135;-3.781871
9;102.270081;-3.782042
9;102.269952;-3.782021
9;102.269781;-3.781946
9;102.269609;-3.781999
9;102.269448;-3.782203
9;102.269255;-3.782631
9;102.269105;-3.782802
9;102.268922;-3.782813
9;102.268590;-3.782695
9;102.268418;-3.782717
9;102.268289;-3.782653
9;102.268043;-3.782471
9;102.267485;-3.782449
9;102.267485;-3.782588
9;102.266948;-3.782792
9;102.266895;-3.783584
9;102.266820;-3.783862
9;102.266895;-3.784237
9;102.266863;-3.784248
9;102.266519;-3.784826
9;102.266519;-3.784917
9;102.266069;-3.785671
9;102.266101;-3.786142
9;102.266433;-3.787058
9;102.266390;-3.787465
9;102.266498;-3.787577
9;102.266305;-3.788214
9;102.266047;-3.788450
9;102.265682;-3.788557
9;102.265661;-3.788792
9;102.266026;-3.788899
9;102.266820;-3.789820
9;102.267420;-3.790569
9;102.267807;-3.791211
9;102.268021;-3.791233
9;102.268300;-3.791468
9;102.269008;-3.791790
9;102.269566;-3.791875
9;102.269738;-3.791704
9;102.270038;-3.791426
9;102.270167;-3.791147
9;102.270382;-3.791040
9;102.270606;-3.790387
9;102.270692;-3.790173
9;102.270993;-3.789894
9;102.271229;-3.789338
9;102.271787;-3.788845
9;102.273031;-3.787946
9;102.272881;-3.787967
9;102.274061;-3.785548
9;102.274126;-3.785098
9;102.274319;-3.784884
9;102.274168;-3.784542
9;102.274447;-3.783771
9;102.273975;-3.783535
9;102.273611;-3.783107
9;102.273310;-3.782765
9;102.272881;-3.782315
9;102.272666;-3.781930
10;102.274460;-3.783760
10;102.274170;-3.784553
10;102.274320;-3.784863
10;102.274116;-3.785099
10;102.274063;-3.785548
10;102.272915;-3.787978
10;102.273097;-3.787935
10;102.273880;-3.787796
10;102.274685;-3.787529
10;102.275457;-3.787207
10;102.277968;-3.786019
10;102.278065;-3.785901
10;102.278580;-3.785859
10;102.281305;-3.785880
10;102.281787;-3.785848
10;102.282141;-3.785634
10;102.282238;-3.785281
10;102.282217;-3.784595
10;102.282249;-3.784231
10;102.282388;-3.784467
10;102.282656;-3.784627
10;102.282774;-3.784831
10;102.282656;-3.785120
10;102.282538;-3.785302
10;102.282496;-3.785420
10;102.282957;-3.785495
10;102.283011;-3.785548
10;102.283343;-3.785452
10;102.283772;-3.784617
10;102.283837;-3.784349
10;102.284159;-3.782133
10;102.281401;-3.781940
10;102.280693;-3.781930
10;102.280307;-3.781983
10;102.279502;-3.782144
10;102.278601;-3.782486
10;102.277700;37.82850
10;102.277024;-3.783214
10;102.275758;-3.783750
10;102.275575;-3.783792
10;102.275221;-3.783878
10;102.274857;-3.783878
10;102.274621;-3.783825
11;102.284169;-3.782165
11;102.283890;-3.783942
11;102.283847;-3.784316
11;102.283772;-3.784605
11;102.283354;-3.785451
11;102.283011;-3.785558
11;102.283289;-3.785762
11;102.283493;-3.785762
11;102.283601;-3.785633
11;102.283665;-3.785922
11;102.283890;-3.785879
11;102.284051;-3.785847
11;102.284437;-3.785997
11;102.284663;-3.786147
11;102.284931;-3.786479
11;102.284985;-3.786618
11;102.285006;-3.786779
11;102.284974;-3.787089
11;102.285124;-3.787078
11;102.285360;-3.786821
11;102.286004;-3.787581
11;102.286015;-3.787689
11;102.285714;-3.788106
11;102.285811;-3.788288
11;102.286068;-3.788417
11;102.286304;-3.788631
11;102.286637;-3.788909
11;102.286819;-3.788984
11;102.287227;-3.788984
11;102.287474;-3.789134
11;102.287560;-3.789144
11;102.287581;-3.789305
11;102.287463;-3.789423
11;102.287324;-3.789733
11;102.287227;-3.789808
11;102.287179;-3.790242
11;102.287318;-3.790793
11;102.287350;-3.790793
11;102.287522;-3.791296
11;102.288198;-3.792003
11;102.290773;-3.787496
11;102.290859;-3.787646
11;102.291738;-3.788010
11;102.291996;-3.788010
11;102.292522;-3.788074
11;102.292886;-3.787442
11;102.292844;-3.787228
11;102.292865;-3.786982
11;102.292801;-3.786864
11;102.292361;-3.786329
11;102.291856;-3.785954
11;102.292103;-3.785248
11;102.291771;-3.783631
11;102.291266;-3.782529
11;102.291073;-3.782796
11;102.290794;-3.782978
11;102.290430;-3.783171
11;102.289979;-3.783257
11;102.289518;-3.783235
11;102.289056;-3.783117
11;102.288638;-3.782925
11;102.288294;-3.782678
11;102.287672;-3.782486
11;102.286224;-3.782250
11;102.285398;-3.782250
11;102.284754;-3.782175
12;102.291256;-3.782515
12;102.291814;-3.783714
12;102.292157;-3.785298
12;102.291836;-3.785941
12;102.292372;-3.786305
12;102.292823;-3.786926
12;102.292908;-3.787461
12;102.292501;-3.788082
12;102.292039;-3.788001
12;102.291696;-3.788001
12;102.290838;-3.787659
12;102.288220;-3.791984
12;102.288370;-3.792176
12;102.290258;-3.793525
12;102.291653;-3.793889
12;102.293176;-3.793932
12;102.293584;-3.794382
12;102.294013;-3.794596
12;102.294185;-3.795131
12;102.294571;-3.795409
12;102.294829;-3.795388
12;102.295322;-3.795731
12;102.295794;-3.795731
12;102.296352;-3.795731
12;102.296717;-3.795709
12;102.297232;-3.796052
12;102.297511;-3.795838
12;102.298541;-3.795495
12;102.298798;-3.794703
12;102.299292;-3.794574
12;102.300193;-3.793954
12;102.300966;-3.792840
12;102.301910;-3.792840
12;102.303455;-3.793290
12;102.305257;-3.790442
12;102.306244;-3.790292
12;102.307489;-3.788537
12;102.306652;-3.788301
12;102.306566;-3.787723
12;102.306909;-3.786738
12;102.307703;-3.786760
12;102.306995;-3.785989
12;102.306480;-3.786224
12;102.305965;-3.786331
12;102.304742;-3.786845
12;102.304377;-3.786888
12;102.303991;-3.786824
12;102.303605;-3.786695
12;102.302918;-3.786139
12;102.302596;-3.785796
12;102.302425;-3.785432
12;102.302146;-3.783591
12;102.301974;-3.782777
12;102.301781;-3.782435
12;102.300622;-3.781621
12;102.300043;-3.781343
12;102.299592;-3.781064
12;102.299118;-3.780630
12;102.298477;-3.780002
12;102.298325;-3.779920
12;102.297963;-3.780013
12;102.297718;-3.780200
12;102.297088;-3.780630
12;102.296692;-3.780793
12;102.295875;-3.781108
12;102.294731;-3.781969
12;102.294451;-3.782051
12;102.294230;-3.781969
12;102.293716;-3.781783
12;102.293565;-3.781655
12;102.292853;-3.780607
12;102.292678;-3.780514
12;102.292526;-3.780514
12;102.292235;-3.780689
12;102.292025;-3.780898
12;102.291861;-3.781178
12;102.291581;-3.781899
13;102.333662;-3.764887
13;102.332074;-3.766043
13;102.329285;-3.766386
13;102.327225;-3.766985
13;102.322547;-3.772252
13;102.321517;-3.774907
13;102.320187;-3.779061
13;102.320315;-3.781716
13;102.320801;-3.781742
13;102.321265;-3.781872
13;102.322101;-3.782298
13;102.322769;-3.782521
13;102.324440;-3.782873
13;102.324979;-3.782873
13;102.325331;-3.782558
13;102.325257;-3.782206
13;102.325071;-3.781928
13;102.324644;-3.781650
13;102.324533;-3.781409
13;102.324682;-3.780705
13;102.325034;-3.780038
13;102.325201;-3.779871
13;102.325573;-3.779797
13;102.325944;-3.779982
13;102.326130;-3.780260
13;102.326241;-3.780686
13;102.326446;-3.781020
13;102.326743;-3.781316
13;102.327170;-3.781446
13;102.327430;-3.781261
13;102.327727;-3.780223
13;102.328117;-3.779927
13;102.328302;-3.779871
13;102.328581;-3.779890
13;102.329499;-3.780228
13;102.329950;-3.780228
13;102.330529;-3.780292
13;102.331130;-3.780314
13;102.331237;-3.780442
13;102.331388;-3.780464
13;102.331645;-3.780335
13;102.331774;-3.780142
13;102.331817;-3.779778
13;102.331838;-3.779307
13;102.331774;-3.779104
13;102.331431;-3.778772
13;102.330165;-3.778290
13;102.329993;-3.778087
13;102.329757;-3.777701
13;102.329736;-3.777423
13;102.329789;-3.777273
13;102.330004;-3.777027
13;102.330144;-3.776931
13;102.330315;-3.776866
13;102.330777;-3.776834
13;102.331538;-3.776433
13;102.331956;-3.776304
13;102.332214;-3.776272
13;102.332578;-3.776422
13;102.332761;-3.776679
13;102.332815;-3.776925
13;102.332772;-3.777225
13;102.332675;-3.777568
13;102.332525;-3.777900
13;102.332439;-3.778178
13;102.332439;-3.778488
13;102.332568;-3.778777
13;102.332675;-3.778959
13;102.332890;-3.779045
13;102.333147;-3.778981
13;102.333287;-3.778852
13;102.333458;-3.778574
13;102.333812;-3.778296
13;102.334156;-3.778178
13;102.334542;-3.778178
13;102.334917;-3.778296
13;102.334917;-3.778542
13;102.334595;-3.778488
13;102.334209;-3.778510
13;102.333834;-3.778660
13;102.333201;-3.779323
13;102.332954;-3.779345
13;102.332632;-3.779291
13;102.332396;-3.779077
13;102.332257;-3.778831
13;102.332192;-3.778531
13;102.332257;-3.777932
13;102.332514;-3.777268
13;102.332514;-3.776947
13;102.332476;-3.776738
13;102.332192;-3.776636
13;102.331978;-3.776625
13;102.331575;-3.776711
13;102.331146;-3.776952
13;102.330755;-3.777032
13;102.330261;-3.777204
13;102.330068;-3.777354
13;102.330004;-3.777514
13;102.330046;-3.777750
13;102.330207;-3.777953
13;102.330465;-3.778103
13;102.330722;-3.778242
13;102.330937;-3.778296
13;102.331173;-3.778435
13;102.331624;-3.778638
13;102.331806;-3.778756
13;102.331999;-3.778917
13;102.332182;-3.779495
13;102.332128;-3.779934
13;102.331860;-3.780501
13;102.331591;-3.780662
13;102.331366;-3.780715
13;102.331227;-3.780737
13;102.331023;-3.780587
13;102.329843;-3.780512
13;102.329124;-3.780394
13;102.328791;-3.780276
13;102.328555;-3.780169
13;102.328351;-3.780126
13;102.328244;-3.780169
13;102.328115;-3.780223
13;102.327965;-3.780405
13;102.327622;-3.781486
13;102.327354;-3.781711
13;102.327118;-3.781764
13;102.326892;-3.781721
13;102.326399;-3.781475
13;102.326077;-3.781090
13;102.325851;-3.780415
13;102.325701;-3.780158
13;102.325562;-3.780073
13;102.325465;-3.780084
13;102.325229;-3.780148
13;102.324993;-3.780565
13;102.324789;-3.781004
13;102.324736;-3.781336
13;102.324768;-3.781411
13;102.324886;-3.781475
13;102.325197;-3.781689
13;102.325551;-3.782032
13;102.325669;-3.782374
13;102.325669;-3.782535
13;102.325637;-3.782664
13;102.325508;-3.782899
13;102.325283;-3.783081
13;102.325068;-3.783145
13;102.324822;-3.783177
13;102.324189;-3.783124
13;102.322086;-3.782567
13;102.321388;-3.782235
13;102.320820;-3.782096
13;102.320541;-3.782085
13;102.320455;-3.782118
13;102.320412;-3.782171
13;102.320433;-3.782246
13;102.320627;-3.782610
13;102.320798;-3.783006
13;102.320820;-3.783242
13;102.320809;-3.783616
13;102.320637;-3.784152
13;102.320315;-3.784794
13;102.320283;-3.784901
13;102.320230;-3.784901
13;102.320144;-3.785051
13;102.320004;-3.785104
13;102.319736;-3.785083
13;102.319382;-3.785179
13;102.319125;-3.785254
13;102.318749;-3.785286
13;102.318631;-3.785222
13;102.318341;-3.785019
13;102.318223;-3.784997
13;102.318052;-3.784922
13;102.317912;-3.784837
13;102.317740;-3.784655
13;102.317504;-3.784462
13;102.316657;-3.783648
13;102.316335;-3.783370
13;102.316153;-3.783295
13;102.314769;-3.783413
13;102.314586;-3.783531
13;102.314608;-3.784130
13;102.314822;-3.785575
13;102.315090;-3.786839
13;102.315166;-3.787663
13;102.315112;-3.787674
13;102.315069;-3.787770
13;102.314983;-3.787856
13;102.314865;-3.787931
13;102.314694;-3.787941
13;102.314522;-3.787920
13;102.314200;-3.787813
13;102.313824;-3.787770
13;102.313106;-3.787845
13;102.312773;-3.787813
13;102.312344;-3.787866
13;102.312043;-3.787781
13;102.311979;-3.787791
13;102.311582;-3.787492
13;102.311378;-3.787470
13;102.311099;-3.787395
13;102.310853;-3.787288
13;102.310627;-3.787160
13;102.310273;-3.786828
13;102.310091;-3.786657
13;102.309919;-3.786357
13;102.309790;-3.786079
13;102.309790;-3.785854
13;102.309801;-3.785682
13;102.309876;-3.785500
13;102.309812;-3.785640
13;102.309780;-3.785864
13;102.309790;-3.786089
13;102.309908;-3.786346
13;102.310112;-3.786657
13;102.310617;-3.787149
13;102.310874;-3.787288
13;102.311078;-3.787385
13;102.311357;-3.787460
13;102.311582;-3.787502
13;102.311990;-3.787781
13;102.311593;-3.787492
13;102.311378;-3.787481
13;102.311110;-3.787395
13;102.310863;-3.787288
13;102.310627;-3.787138
13;102.310284;-3.786839
13;102.310091;-3.786657
13;102.309919;-3.786378
13;102.309812;-3.785640
13;102.309887;-3.785500
13;102.310016;-3.785436
13;102.310155;-3.785490
13;102.310273;-3.785565
13;102.310434;-3.785704
13;102.310649;-3.785779
13;102.311378;-3.785811
13;102.311636;-3.785779
13;102.311968;-3.785672
13;102.312269;-3.785458
13;102.312398;-3.785158
13;102.312398;-3.784901
13;102.312258;-3.784430
13;102.312119;-3.784291
13;102.311958;-3.784259
13;102.311314;-3.784398
13;102.310981;-3.784419
13;102.310402;-3.784548
13;102.308342;-3.785318
13;102.307580;-3.785693
13;102.306979;-3.785972
13;102.307688;-3.786742
13;102.306915;-3.786721
13;102.306572;-3.787695
13;102.306625;-3.788279
13;102.307462;-3.788493
13;102.306239;-3.790291
13;102.306068;-3.790227
13;102.305982;-3.790313
13;102.305252;-3.790420
13;102.303428;-3.793267
13;102.301926;-3.792839
13;102.300961;-3.792860
13;102.300167;-3.793931
13;102.299265;-3.794595
13;102.298793;-3.794723
13;102.298536;-3.795515
13;102.297538;-3.795837
13;102.297281;-3.796083
13;102.297613;-3.796243
13;102.298171;-3.796682
13;102.298450;-3.796843
13;102.298643;-3.797014
13;102.299265;-3.797485
13;102.299652;-3.797806
13;102.299974;-3.797763
13;102.300145;-3.797635
13;102.300789;-3.797421
13;102.301583;-3.797421
13;102.301712;-3.797678
13;102.302119;-3.797763
13;102.302634;-3.798192
13;102.303128;-3.798277
13;102.303342;-3.798855
13;102.303814;-3.799305
13;102.306733;-3.798277
13;102.308278;-3.799005
13;102.308471;-3.798363
13;102.308900;-3.797721
13;102.309136;-3.796372
13;102.309522;-3.795558
13;102.309715;-3.795344
13;102.309930;-3.794787
13;102.310059;-3.794402
13;102.310327;-3.794070
13;102.311925;-3.792935
13;102.311893;-3.793149
13;102.311335;-3.793674
13;102.311207;-3.793867
13;102.310659;-3.794156
13;102.310359;-3.794605
13;102.310295;-3.794755
13;102.310230;-3.795066
13;102.310155;-3.795301
13;102.309554;-3.796147
13;102.309393;-3.797110
13;102.309340;-3.797485
13;102.309211;-3.797860
13;102.308986;-3.798277
13;102.308696;-3.798631
13;102.308921;-3.798406
13;102.311282;-3.801350
13;102.311325;-3.801360
13;102.312237;-3.802549
13;102.317193;-3.803812
13;102.327600;-3.810631
13;102.330830;-3.809689
13;102.331184;-3.809636
13;102.338501;-3.802174
13;102.339241;-3.806060
13;102.343629;-3.801992
13;102.344563;-3.800697
13;102.345303;-3.799219
13;102.347406;-3.797485
13;102.350045;-3.796564
13;102.349798;-3.796104
13;102.347395;-3.793920
13;102.346000;-3.792368
13;102.343576;-3.788899
13;102.342106;-3.786234
13;102.339992;-3.783151
13;102.338007;-3.777937
13;102.335293;-3.772327
13;102.334295;-3.768548
